dttm,lobby_id,ticket_num,type_of_passage
2020-02-01T05:28:45,38,8758962,0
2020-02-01T05:28:55,38,8758961,0
2020-02-01T05:29:04,38,28796210,0
2020-02-01T05:28:40,36,5607202,0
2020-02-01T05:28:49,2148,23893394,0
2020-02-01T05:29:41,112,8718485,0
2020-02-01T05:29:46,112,16662200,0
2020-02-01T05:29:50,112,27537822,0
2020-02-01T05:30:11,112,18826155,0
2020-02-01T05:29:38,157,2319112576,0
2020-02-01T05:29:46,2034,11737465,0
2020-02-01T05:29:35,342,3079554200,0
2020-02-01T05:29:24,342,11547659,0
2020-02-01T05:29:41,342,13859248,0
2020-02-01T05:29:52,290,23243398,0
2020-02-01T05:30:01,290,18210796,0
2020-02-01T05:29:49,2185,14679951,0
2020-02-01T05:29:42,115,12708419,0
2020-02-01T05:29:52,115,9288366,0
2020-02-01T05:29:39,217,4719493,0
2020-02-01T05:30:31,217,6621249,0
2020-02-01T05:29:32,147,22394370,0
2020-02-01T05:29:51,150,27013680,0
2020-02-01T05:29:46,195,11787181,0
2020-02-01T05:29:51,195,3951523713,0
2020-02-01T05:29:40,352,17283454,0
2020-02-01T05:29:53,352,3496404,0
2020-02-01T05:29:41,366,9921053,0
2020-02-01T05:29:44,2028,14807582,0
2020-02-01T05:29:50,2028,18450023,0
2020-02-01T05:29:36,115,16088295,0
2020-02-01T05:29:35,2100,9865994,0
2020-02-01T05:29:34,2100,23061422,0
2020-02-01T05:29:52,2100,21793596,0
2020-02-01T05:29:43,2100,774626,0
2020-02-01T05:29:58,2100,15634179,0
2020-02-01T05:30:06,2100,27936578,0
2020-02-01T05:29:36,413,5346630,0
2020-02-01T05:29:30,406,24605899,0
2020-02-01T05:29:50,2112,17115456,0
2020-02-01T05:29:46,61,70099641,0
2020-02-01T05:29:44,61,26090858,0
2020-02-01T05:29:52,61,29343703,0
2020-02-01T05:29:56,61,12894078,0
2020-02-01T05:30:00,61,11782005,1
2020-02-01T05:29:44,61,6213783,0
2020-02-01T05:29:52,61,23181796,0
2020-02-01T05:29:57,61,27792657,0
2020-02-01T05:29:49,61,1470020527,0
2020-02-01T05:30:02,61,14923411,0
2020-02-01T05:30:07,61,15652297,0
2020-02-01T05:30:08,61,23628241,0
2020-02-01T05:30:10,61,27733676,0
2020-02-01T05:29:40,87,13065859,0
2020-02-01T05:29:46,87,1617055621,0
2020-02-01T05:29:50,87,13905946,0
2020-02-01T05:29:54,87,19347109,0
2020-02-01T05:29:35,87,12112444,0
2020-02-01T05:29:42,87,7427944,0
2020-02-01T05:29:47,87,28817140,0
2020-02-01T05:29:47,310,13323037,0
2020-02-01T05:30:01,310,27275371,0
2020-02-01T05:29:41,259,29537873,0
2020-02-01T05:29:54,2157,9453627,0
2020-02-01T05:29:56,134,26208554,0
2020-02-01T05:30:31,270,11245423,0
2020-02-01T05:30:44,270,6198636,0
2020-02-01T05:30:25,248,16127255,0
2020-02-01T05:30:36,1003,14446023,0
2020-02-01T05:30:31,221,21061893,0
2020-02-01T05:30:35,221,16522374,0
2020-02-01T05:30:53,221,12058476,0
2020-02-01T05:30:28,231,16146969,0
2020-02-01T05:30:47,231,23122075,0
2020-02-01T05:30:23,2134,21921349,0
2020-02-01T05:30:22,2134,18685758,0
2020-02-01T05:30:30,2134,13115427,0
2020-02-01T05:30:27,2134,21019343,0
2020-02-01T05:30:26,413,14386307,0
2020-02-01T05:30:15,167,60062016,0
2020-02-01T05:30:36,421,3107397603,0
2020-02-01T05:31:01,421,12486546,0
2020-02-01T05:30:39,66,27465939,0
2020-02-01T05:30:43,380,14965508,0
2020-02-01T05:30:09,220,13799045,0
2020-02-01T05:30:45,220,1470020585,0
2020-02-01T05:30:38,220,3996118394,0
2020-02-01T05:30:16,307,21529726,0
2020-02-01T05:30:23,307,9781079,0
2020-02-01T05:30:38,336,9051418,1
2020-02-01T05:30:38,336,15113188,0
2020-02-01T05:30:34,336,10648040,1
2020-02-01T05:30:33,300,21785210,0
2020-02-01T05:30:39,300,29086380,0
2020-02-01T05:32:16,90,3111143500,0
2020-02-01T05:31:23,109,3095645421,0
2020-02-01T05:32:10,2109,12505210,0
2020-02-01T05:32:24,368,22201510,0
2020-02-01T05:31:51,2109,3951445016,0
2020-02-01T05:32:28,368,22201510,0
2020-02-01T05:31:37,364,13769546,0
2020-02-01T05:32:28,368,28908993,0
2020-02-01T05:32:16,40,17204796,0
2020-02-01T05:31:45,364,19386096,0
2020-02-01T05:32:35,40,26403055,0
2020-02-01T05:32:30,40,7254189,0
2020-02-01T05:32:19,368,6927449,0
2020-02-01T05:32:27,40,3931705027,0
2020-02-01T05:31:08,2144,16956595,0
2020-02-01T05:32:10,343,2319161357,0
2020-02-01T05:32:32,298,12078201,0
2020-02-01T05:31:09,2144,13373713,0
2020-02-01T05:32:34,343,3951489807,0
2020-02-01T05:32:24,145,3101681490,0
2020-02-01T05:32:33,2074,3140582,0
2020-02-01T05:32:17,81,14845860,0
2020-02-01T05:32:17,75,3931900119,0
2020-02-01T05:32:50,81,12828455,0
2020-02-01T05:32:36,145,29181457,0
2020-02-01T05:32:17,75,15448952,0
2020-02-01T05:32:48,145,22965849,0
2020-02-01T05:32:30,75,14849496,0
2020-02-01T05:33:11,2074,3093579214,0
2020-02-01T05:32:00,345,14726259,0
2020-02-01T05:32:37,75,3102594799,0
2020-02-01T05:32:27,345,20274396,0
2020-02-01T05:32:27,75,20058156,0
2020-02-01T05:32:11,164,5012510,0
2020-02-01T05:32:28,164,16554009,0
2020-02-01T05:32:06,2027,6225898,0
2020-02-01T05:32:16,2027,10220493,0
2020-02-01T05:32:41,75,8652318,0
2020-02-01T05:32:38,2101,28261859,0
2020-02-01T05:32:24,2027,13040926,0
2020-02-01T05:32:06,2027,7828749,0
2020-02-01T05:32:30,75,5955231,0
2020-02-01T05:32:15,2027,26055303,0
2020-02-01T05:31:30,75,27864468,0
2020-02-01T05:31:35,75,12507386,0
2020-02-01T05:32:28,2033,23719945,1
2020-02-01T05:32:30,2027,22939733,0
2020-02-01T05:31:53,75,26170801,0
2020-02-01T05:32:03,75,5456391,0
2020-02-01T05:32:14,145,16852211,0
2020-02-01T05:31:53,75,3102594849,0
2020-02-01T05:32:26,145,15775921,0
2020-02-01T05:32:36,145,6707631,0
2020-02-01T05:32:41,2033,3068634760,0
2020-02-01T05:32:33,2027,26304708,1
2020-02-01T05:33:04,145,24696852,0
2020-02-01T05:32:44,145,4131916,0
2020-02-01T05:32:19,2027,3080273740,0
2020-02-01T05:33:02,378,6110267,0
2020-02-01T05:32:13,64,6352271,0
2020-02-01T05:32:00,75,5446322,0
2020-02-01T05:33:22,378,1470020826,0
2020-02-01T05:32:27,2027,5108767,0
2020-02-01T05:30:24,2264,18790155,0
2020-02-01T05:31:02,2264,15007029,0
2020-02-01T05:32:15,2264,2020296569,0
2020-02-01T05:32:48,64,13303161,0
2020-02-01T05:32:23,2027,29041908,0
2020-02-01T05:31:29,336,24155317,0
2020-02-01T05:32:43,64,2240712,0
2020-02-01T05:32:06,336,15934569,0
2020-02-01T05:32:31,336,29029443,0
2020-02-01T05:33:06,64,16523479,0
2020-02-01T05:32:29,2027,24766821,0
2020-02-01T05:32:36,2027,12422826,0
2020-02-01T05:32:46,195,3951318216,0
2020-02-01T05:32:06,173,20968161,0
2020-02-01T05:32:43,2027,24774229,0
2020-02-01T05:32:10,2043,16404157,0
2020-02-01T05:32:29,2027,12181643,0
2020-02-01T05:32:25,2043,11571430,0
2020-02-01T05:32:22,119,3097088755,0
2020-02-01T05:32:53,119,3761791,0
2020-02-01T05:32:48,119,3097088755,0
2020-02-01T05:32:04,2043,3102325056,0
2020-02-01T05:32:31,2080,13942951,0
2020-02-01T05:33:06,2080,21199822,0
2020-02-01T05:32:18,325,28522304,0
2020-02-01T05:32:33,2027,15685394,0
2020-02-01T05:32:37,2043,8635338,0
2020-02-01T05:32:29,2027,15168754,0
2020-02-01T05:32:39,366,3075725036,0
2020-02-01T05:31:04,2181,26774089,0
2020-02-01T05:32:29,416,29533964,0
2020-02-01T05:31:14,2181,27530120,0
2020-02-01T05:32:34,416,12067443,0
2020-02-01T05:32:42,229,3951390715,0
2020-02-01T05:32:32,2027,16636340,0
2020-02-01T05:32:36,2027,3095665303,0
2020-02-01T05:32:59,229,2319093996,0
2020-02-01T05:33:11,416,14041152,0
2020-02-01T05:33:18,229,2319091526,0
2020-02-01T05:32:40,2027,3101757623,0
2020-02-01T05:33:39,229,20203671,0
2020-02-01T05:32:45,2027,6596749,0
2020-02-01T05:32:29,2027,6097806,0
2020-02-01T05:31:32,198,15757011,0
2020-02-01T05:32:27,2027,3095325967,0
2020-02-01T05:32:08,161,6141132,0
2020-02-01T05:32:38,730,2257443,0
2020-02-01T05:32:25,161,3981078149,0
2020-02-01T05:32:38,730,16466416,0
2020-02-01T05:32:56,730,7009992,0
2020-02-01T05:32:44,116,22024293,0
2020-02-01T05:32:14,198,15945152,0
2020-02-01T05:32:08,198,15945151,0
2020-02-01T05:32:35,161,6216817,0
2020-02-01T05:32:30,191,2319106063,0
2020-02-01T05:32:33,2027,3102962527,0
2020-02-01T05:32:43,2027,3096581929,0
2020-02-01T05:32:22,2024,14893993,0
2020-02-01T05:32:50,2027,16878520,0
2020-02-01T05:32:36,322,14166258,0
2020-02-01T05:32:34,2027,21649176,0
2020-02-01T05:30:58,2237,3986530911,0
2020-02-01T05:32:39,2027,6088921,0
2020-02-01T05:31:48,2237,340085126,0
2020-02-01T05:32:21,2237,11497276,0
2020-02-01T05:32:20,154,6598803,0
2020-02-01T05:32:49,2027,3908114,0
2020-02-01T05:32:27,154,27916579,0
2020-02-01T05:32:47,2027,27888549,0
2020-02-01T05:32:39,154,24236811,0
2020-02-01T05:32:33,220,3992804491,0
2020-02-01T05:32:51,2027,26213464,0
2020-02-01T05:32:47,220,18613703,0
2020-02-01T05:32:46,154,3113979250,0
2020-02-01T05:32:51,70,3107403741,0
2020-02-01T05:32:46,154,22343271,0
2020-02-01T05:32:28,154,26101808,0
2020-02-01T05:32:58,2027,229262,0
2020-02-01T05:31:29,70,11782616,0
2020-02-01T05:32:49,154,10113318,0
2020-02-01T05:33:03,2027,3097120639,0
2020-02-01T05:32:51,2027,9769132,0
2020-02-01T05:32:42,2163,16113603,0
2020-02-01T05:31:34,70,14238434,0
2020-02-01T05:32:26,2164,8532444,0
2020-02-01T05:32:31,2027,26471052,0
2020-02-01T05:31:39,70,18880558,0
2020-02-01T05:31:45,70,15857219,0
2020-02-01T05:32:54,154,16583796,0
2020-02-01T05:33:05,154,3110970616,0
2020-02-01T05:32:54,2027,3102966452,0
2020-02-01T05:33:18,2027,14900422,0
2020-02-01T05:31:52,70,3502103,0
2020-02-01T05:32:25,2019,6216330,0
2020-02-01T05:31:52,70,6317293,0
2020-02-01T05:33:07,2027,2059658,0
2020-02-01T05:32:43,2122,3079985627,0
2020-02-01T05:33:06,2027,9769132,0
2020-02-01T05:32:50,2027,21826350,0
2020-02-01T05:32:54,2027,14205738,0
2020-02-01T05:31:59,70,802366,0
2020-02-01T05:32:16,278,3096315643,0
2020-02-01T05:32:04,70,15270923,0
2020-02-01T05:32:30,2085,23050210,0
2020-02-01T05:32:12,281,2315057108,0
2020-02-01T05:32:15,70,27887892,0
2020-02-01T05:32:00,70,3189339,0
2020-02-01T05:32:10,70,19065298,0
2020-02-01T05:32:01,2234,17232491,0
2020-02-01T05:32:29,2234,14790207,0
2020-02-01T05:32:58,2027,15262558,0
2020-02-01T05:32:32,2022,1470020661,0
2020-02-01T05:33:03,2027,22871408,0
2020-02-01T05:32:16,70,3107403747,0
2020-02-01T05:31:57,70,10661284,0
2020-02-01T05:32:39,2022,70058534,0
2020-02-01T05:33:08,2027,18095428,0
2020-02-01T05:33:38,2227,21405069,1
2020-02-01T05:32:31,2227,10088108,0
2020-02-01T05:36:32,157,9215307,0
2020-02-01T05:35:03,2227,18983875,0
2020-02-01T05:35:35,2227,16233838,0
2020-02-01T05:36:49,2144,3992817835,0
2020-02-01T05:36:23,225,3986582128,0
2020-02-01T05:36:13,2227,29287498,1
2020-02-01T05:36:11,348,13462288,0
2020-02-01T05:36:17,2227,10448012,0
2020-02-01T05:36:25,348,13676660,1
2020-02-01T05:36:16,325,20034300,0
2020-02-01T05:36:35,2227,16717263,0
2020-02-01T05:36:32,349,3951338637,0
2020-02-01T05:36:25,325,26604367,0
2020-02-01T05:36:00,69,2480738,0
2020-02-01T05:36:51,349,13538341,0
2020-02-01T05:36:30,188,1060007793,0
2020-02-01T05:36:50,2070,10417057,0
2020-02-01T05:29:07,31,3951744089,0
2020-02-01T05:30:01,31,3986275764,0
2020-02-01T05:36:17,343,8547513,0
2020-02-01T05:36:11,281,23751735,0
2020-02-01T05:36:57,2112,21347550,0
2020-02-01T05:36:35,343,16274408,0
2020-02-01T05:31:40,354,17117855,0
2020-02-01T05:33:34,354,13739348,0
2020-02-01T05:37:08,343,18122293,0
2020-02-01T05:33:46,354,14873474,0
2020-02-01T05:36:44,391,3986560218,0
2020-02-01T05:35:42,1002,4610639,0
2020-02-01T05:36:23,269,3104737411,0
2020-02-01T05:33:37,354,12238807,0
2020-02-01T05:35:45,410,1616058157,0
2020-02-01T05:34:22,354,12993924,0
2020-02-01T05:36:34,310,18971729,0
2020-02-01T05:34:30,354,8054260,0
2020-02-01T05:36:28,2098,13096678,0
2020-02-01T05:34:37,354,23075384,0
2020-02-01T05:34:44,354,24584099,0
2020-02-01T05:34:51,354,28253614,0
2020-02-01T05:35:42,70,175069,0
2020-02-01T05:36:25,336,27863190,0
2020-02-01T05:35:08,354,16651910,0
2020-02-01T05:35:54,70,5926291,0
2020-02-01T05:36:35,38,27533642,0
2020-02-01T05:36:02,70,3856224,0
2020-02-01T05:36:07,70,4368208,0
2020-02-01T05:36:15,70,3096178085,0
2020-02-01T05:36:35,2213,3081942900,0
2020-02-01T05:36:59,217,3074967273,0
2020-02-01T05:33:39,2110,11725713,0
2020-02-01T05:35:56,70,3096184992,0
2020-02-01T05:35:42,2110,24509202,0
2020-02-01T05:36:03,70,3096184992,0
2020-02-01T05:37:14,2213,11770087,0
2020-02-01T05:36:09,70,10760117,0
2020-02-01T05:36:24,349,10331635,0
2020-02-01T05:33:15,2145,11120076,0
2020-02-01T05:35:32,2145,11036698,0
2020-02-01T05:36:27,1006,3941136798,0
2020-02-01T05:36:13,70,22730403,0
2020-02-01T05:36:51,349,84840,0
2020-02-01T05:36:00,70,29300427,0
2020-02-01T05:36:08,70,3111226909,0
2020-02-01T05:36:18,70,3103436200,0
2020-02-01T05:36:12,70,12885588,0
2020-02-01T05:34:20,2264,11952334,0
2020-02-01T05:36:28,2084,2318001014,0
2020-02-01T05:36:24,396,3951374163,0
2020-02-01T05:32:49,2264,11303911,0
2020-02-01T05:36:19,70,3104590500,0
2020-02-01T05:36:41,2084,26590001,0
2020-02-01T05:32:43,2264,9802328,0
2020-02-01T05:36:24,70,6523324,0
2020-02-01T05:36:20,70,3096180497,0
2020-02-01T05:33:08,2264,18195951,0
2020-02-01T05:36:29,191,20454564,0
2020-02-01T05:33:20,2264,21793479,0
2020-02-01T05:36:21,70,3107403595,0
2020-02-01T05:36:39,343,13082217,0
2020-02-01T05:33:34,2264,29326123,0
2020-02-01T05:36:39,343,18471305,0
2020-02-01T05:36:40,118,15642888,0
2020-02-01T05:36:27,70,10727027,0
2020-02-01T05:36:46,118,16360479,0
2020-02-01T05:33:27,2264,29351845,0
2020-02-01T05:33:50,2264,29351188,0
2020-02-01T05:36:34,70,22542501,0
2020-02-01T05:34:16,2264,7202907,0
2020-02-01T05:36:49,118,16915130,0
2020-02-01T05:36:23,70,16521939,0
2020-02-01T05:36:35,70,28221524,0
2020-02-01T05:37:20,343,15881169,0
2020-02-01T05:36:08,70,3104590498,0
2020-02-01T05:36:14,70,3104590499,0
2020-02-01T05:34:31,2264,14578607,0
2020-02-01T05:36:53,118,3105567667,0
2020-02-01T05:34:38,2264,3787339,0
2020-02-01T05:37:30,343,17257415,0
2020-02-01T05:34:30,2264,3075133745,0
2020-02-01T05:34:55,2264,15689608,0
2020-02-01T05:36:47,2074,23134680,0
2020-02-01T05:35:55,2264,10381809,0
2020-02-01T05:36:41,2074,3986006418,0
2020-02-01T05:36:53,2074,26100855,0
2020-02-01T05:36:22,70,15424913,0
2020-02-01T05:36:39,2074,15057142,0
2020-02-01T05:35:44,2264,415902,0
2020-02-01T05:36:26,70,11660729,0
2020-02-01T05:36:23,70,13509078,0
2020-02-01T05:36:33,70,22170812,0
2020-02-01T05:36:13,2264,28502916,0
2020-02-01T05:37:06,2264,28725944,0
2020-02-01T05:36:40,70,28197249,0
2020-02-01T05:36:32,2112,18872013,0
2020-02-01T05:36:41,70,7158488,0
2020-02-01T05:31:31,29,13702380,0
2020-02-01T05:32:01,29,17084426,0
2020-02-01T05:32:24,29,27625028,0
2020-02-01T05:36:46,240,12176572,0
2020-02-01T05:32:31,29,16462788,0
2020-02-01T05:36:28,70,4725087,0
2020-02-01T05:32:30,29,22459737,0
2020-02-01T05:32:26,29,11945771,0
2020-02-01T05:36:34,70,18644317,0
2020-02-01T05:36:47,421,14191247,0
2020-02-01T05:32:37,29,16848063,0
2020-02-01T05:36:40,70,19880694,0
2020-02-01T05:33:01,29,11609044,0
2020-02-01T05:36:50,70,4889019,0
2020-02-01T05:32:57,29,20023507,0
2020-02-01T05:36:37,70,13329327,0
2020-02-01T05:36:57,421,13418445,0
2020-02-01T05:36:50,421,7933805,0
2020-02-01T05:37:23,421,17257367,0
2020-02-01T05:33:23,29,4060271,0
2020-02-01T05:36:39,70,3107403594,0
2020-02-01T05:36:48,70,14442536,0
2020-02-01T05:34:20,29,3951560455,0
2020-02-01T05:36:45,70,21001759,0
2020-02-01T05:34:47,29,14469960,0
2020-02-01T05:35:27,29,13844780,0
2020-02-01T05:36:52,70,9589448,0
2020-02-01T05:36:07,29,8116877,0
2020-02-01T05:36:30,70,11660729,0
2020-02-01T05:36:20,76,16562105,0
2020-02-01T05:36:36,29,22231723,0
2020-02-01T05:36:39,70,22897801,0
2020-02-01T05:36:43,70,27973754,0
2020-02-01T05:32:59,245,9251204,0
2020-02-01T05:36:50,70,3103835048,0
2020-02-01T05:36:52,70,13533784,0
2020-02-01T05:33:09,245,3102353698,0
2020-02-01T05:34:31,245,11105254,0
2020-02-01T05:34:43,245,17044264,0
2020-02-01T05:34:44,245,22453348,0
2020-02-01T05:35:14,245,420098708,0
2020-02-01T05:35:51,200,26428152,0
2020-02-01T05:35:29,245,2318034712,0
2020-02-01T05:35:36,245,3102354399,0
2020-02-01T05:36:12,200,20718323,0
2020-02-01T05:35:44,245,3992809476,0
2020-02-01T05:35:50,245,14343206,0
2020-02-01T05:36:29,200,23370403,0
2020-02-01T05:36:07,245,14209341,0
2020-02-01T05:36:45,200,3097361421,0
2020-02-01T05:36:21,245,26070308,0
2020-02-01T05:40:03,2101,70023214,0
2020-02-01T05:40:03,33,20453350,0
2020-02-01T05:39:39,26,13800634,0
2020-02-01T05:39:51,166,10879953,0
2020-02-01T05:39:47,157,24069669,0
2020-02-01T05:39:36,225,15193224,0
2020-02-01T05:40:07,416,29475582,0
2020-02-01T05:38:58,2043,3951709370,0
2020-02-01T05:39:19,198,3101326999,0
2020-02-01T05:39:27,198,3097120643,0
2020-02-01T05:39:39,198,3101328180,0
2020-02-01T05:39:59,2080,23346505,0
2020-02-01T05:39:53,198,10422846,0
2020-02-01T05:39:37,198,3104659274,0
2020-02-01T05:39:33,198,3101958847,0
2020-02-01T05:39:48,225,2293194,0
2020-02-01T05:39:33,198,13670212,0
2020-02-01T05:39:46,225,616914,0
2020-02-01T05:39:34,44,6020053,0
2020-02-01T05:39:49,44,3931095770,0
2020-02-01T05:40:21,310,27331297,0
2020-02-01T05:39:53,44,19747369,0
2020-02-01T05:40:11,2032,3986655604,0
2020-02-01T05:39:35,44,2318059654,0
2020-02-01T05:39:47,198,9563149,0
2020-02-01T05:39:37,44,20547470,0
2020-02-01T05:38:42,2043,28152833,0
2020-02-01T05:39:50,198,9563149,0
2020-02-01T05:39:44,44,20032326,0
2020-02-01T05:39:29,2043,4881003,1
2020-02-01T05:39:55,198,21344044,0
2020-02-01T05:39:35,44,19186550,0
2020-02-01T05:39:21,2043,22124922,0
2020-02-01T05:39:52,198,3986531746,0
2020-02-01T05:39:49,198,2318061591,0
2020-02-01T05:39:18,33,5415733,0
2020-02-01T05:39:58,44,20811677,0
2020-02-01T05:39:11,2043,28326989,0
2020-02-01T05:40:07,44,17137630,0
2020-02-01T05:39:29,2043,4669728,1
2020-02-01T05:39:24,2043,4881004,1
2020-02-01T05:39:11,96,3101165853,0
2020-02-01T05:40:34,334,21362882,0
2020-02-01T05:39:30,306,15632806,0
2020-02-01T05:39:38,2167,13743879,0
2020-02-01T05:38:59,150,3097177872,0
2020-02-01T05:40:11,61,3096296503,0
2020-02-01T05:39:28,2234,14466125,0
2020-02-01T05:39:29,2234,28286748,0
2020-02-01T05:40:09,2234,84999,0
2020-02-01T05:40:11,2234,27928910,0
2020-02-01T05:39:18,346,3095269949,0
2020-02-01T05:40:23,61,34370,0
2020-02-01T05:39:05,96,3101165852,0
2020-02-01T05:39:04,150,2490929,0
2020-02-01T05:40:19,61,16080384,0
2020-02-01T05:39:31,150,270069037,0
2020-02-01T05:39:36,150,15351615,0
2020-02-01T05:39:32,96,7538325,0
2020-02-01T05:39:28,258,6848234,0
2020-02-01T05:39:01,2098,13432013,0
2020-02-01T05:39:28,248,23888251,0
2020-02-01T05:39:42,96,10209564,0
2020-02-01T05:39:30,211,21236140,0
2020-02-01T05:39:10,2098,13311769,0
2020-02-01T05:38:55,248,28331075,0
2020-02-01T05:39:57,96,29200945,0
2020-02-01T05:39:45,2236,24091852,0
2020-02-01T05:39:49,2098,23789659,1
2020-02-01T05:39:13,21,8043158,0
2020-02-01T05:39:35,211,3077665323,0
2020-02-01T05:39:24,211,12818841,0
2020-02-01T05:40:26,2098,8501931,0
2020-02-01T05:40:28,300,18284097,0
2020-02-01T05:38:58,2121,12343043,0
2020-02-01T05:39:17,2164,22426401,0
2020-02-01T05:38:54,2032,22576647,0
2020-02-01T05:39:35,211,5173760,0
2020-02-01T05:39:19,69,6415576,1
2020-02-01T05:39:51,69,20141268,0
2020-02-01T05:39:43,217,20377726,0
2020-02-01T05:38:53,2121,3096799520,0
2020-02-01T05:39:26,2121,22148493,0
2020-02-01T05:39:52,211,15212411,0
2020-02-01T05:39:42,2121,21342240,0
2020-02-01T05:39:42,2121,28294253,0
2020-02-01T05:40:05,217,21396495,0
2020-02-01T05:39:28,2024,8972432,0
2020-02-01T05:38:17,2167,27509100,0
2020-02-01T05:39:27,2027,29292347,0
2020-02-01T05:39:22,293,3057017101,0
2020-02-01T05:39:59,100,27857225,0
2020-02-01T05:39:35,293,72678,0
2020-02-01T05:39:27,2027,13084394,0
2020-02-01T05:38:54,134,13209345,0
2020-02-01T05:38:44,307,17014344,0
2020-02-01T05:39:22,2027,29498631,0
2020-02-01T05:38:58,307,24685078,0
2020-02-01T05:39:51,151,13860910,0
2020-02-01T05:39:27,2027,29498631,0
2020-02-01T05:39:11,307,11978224,0
2020-02-01T05:39:14,134,18184419,0
2020-02-01T05:39:43,2027,6285537,0
2020-02-01T05:39:19,307,5002467,0
2020-02-01T05:39:18,1006,3101545457,0
2020-02-01T05:40:10,1006,13563646,0
2020-02-01T05:39:55,169,13026036,0
2020-02-01T05:39:03,368,26698266,0
2020-02-01T05:39:35,2027,27888549,0
2020-02-01T05:40:03,169,4006285,0
2020-02-01T05:38:53,388,12781580,0
2020-02-01T05:38:54,115,18105401,0
2020-02-01T05:39:25,2027,22762471,0
2020-02-01T05:39:33,2027,23415341,0
2020-02-01T05:39:41,388,2931623,0
2020-02-01T05:40:10,169,4150959,0
2020-02-01T05:39:39,2027,3986667958,0
2020-02-01T05:40:04,169,4699804,0
2020-02-01T05:39:44,2027,11327289,0
2020-02-01T05:39:22,2027,27888549,0
2020-02-01T05:40:11,169,3951330997,0
2020-02-01T05:39:05,396,13981325,0
2020-02-01T05:39:40,2027,27888549,0
2020-02-01T05:38:48,333,2318017696,0
2020-02-01T05:39:21,79,3951307573,1
2020-02-01T05:38:52,333,2317147699,0
2020-02-01T05:39:39,2027,10027112,0
2020-02-01T05:40:12,310,10393341,0
2020-02-01T05:39:35,396,16774294,0
2020-02-01T05:39:16,399,14064553,0
2020-02-01T05:39:34,2027,13084394,0
2020-02-01T05:39:17,79,17194621,0
2020-02-01T05:39:38,2027,13084394,0
2020-02-01T05:39:42,2027,13612154,0
2020-02-01T05:39:49,2027,29292347,0
2020-02-01T05:39:50,2027,27888549,0
2020-02-01T05:39:31,79,15481638,0
2020-02-01T05:39:49,2027,2317139870,0
2020-02-01T05:39:41,79,3986357700,1
2020-02-01T05:39:54,2027,6792343,0
2020-02-01T05:40:01,2027,17097890,0
2020-02-01T05:39:49,2027,3986658195,0
2020-02-01T05:39:53,2027,7597296,0
2020-02-01T05:39:49,2027,29041908,0
2020-02-01T05:39:52,2027,29041908,0
2020-02-01T05:40:00,2027,27888549,0
2020-02-01T05:39:55,2027,13084394,0
2020-02-01T05:29:10,38,5111133,0
2020-02-01T05:28:54,304,2581107,0
2020-02-01T05:29:18,201,2055115,0
2020-02-01T05:29:53,33,2142231,0
2020-02-01T05:29:55,2256,2855019,0
2020-02-01T05:30:03,75,4863616,0
2020-02-01T05:30:12,2263,1577965,0
2020-02-01T05:30:18,2251,5228960,0
2020-02-01T05:30:52,259,2382370,0
2020-02-01T05:30:42,2151,5254647,0
2020-02-01T05:30:53,368,1648430,0
2020-02-01T05:31:03,368,5073935,0
2020-02-01T05:31:15,92,2713626,0
2020-02-01T05:31:11,258,1401313,0
2020-02-01T05:31:39,119,4920529,0
2020-02-01T05:31:49,44,2744589,0
2020-02-01T05:32:02,2027,2912813,0
2020-02-01T05:32:26,372,1301560,0
2020-02-01T05:32:28,198,5254657,0
2020-02-01T05:32:37,2027,5254660,0
2020-02-01T05:32:52,2027,4923552,0
2020-02-01T05:30:33,300,14390216,0
2020-02-01T05:30:40,300,12996284,0
2020-02-01T05:30:47,300,18418871,0
2020-02-01T05:30:58,300,3951699641,0
2020-02-01T05:31:14,300,2216771,0
2020-02-01T05:31:10,300,27772288,0
2020-02-01T05:30:51,258,15907390,0
2020-02-01T05:30:31,258,3887812,0
2020-02-01T05:30:38,258,9808603,0
2020-02-01T05:30:36,258,10514551,0
2020-02-01T05:30:43,258,9808603,0
2020-02-01T05:30:39,2027,8699545,0
2020-02-01T05:30:46,2027,3096239455,0
2020-02-01T05:30:42,2027,2422461,0
2020-02-01T05:30:46,2027,696751,0
2020-02-01T05:30:49,2027,3103739703,0
2020-02-01T05:30:52,2027,3103073212,0
2020-02-01T05:30:44,2027,3102670821,0
2020-02-01T05:31:04,2027,3077506457,0
2020-02-01T05:31:09,2027,22412841,0
2020-02-01T05:30:51,2027,3096239455,0
2020-02-01T05:30:55,2027,13387856,0
2020-02-01T05:31:01,2027,16376756,0
2020-02-01T05:30:52,2027,3071752784,0
2020-02-01T05:31:07,2027,3111735093,0
2020-02-01T05:31:13,2027,3111735093,0
2020-02-01T05:30:55,2027,3102962523,0
2020-02-01T05:31:12,2027,3517162,0
2020-02-01T05:31:21,2027,15603008,0
2020-02-01T05:30:42,285,16887562,0
2020-02-01T05:30:23,410,60082444,0
2020-02-01T05:31:06,393,1617122353,0
2020-02-01T05:30:30,393,25050714,0
2020-02-01T05:30:34,2167,3951954354,0
2020-02-01T05:31:12,2167,1618187514,0
2020-02-01T05:31:12,2167,19718202,0
2020-02-01T05:30:28,213,22023995,0
2020-02-01T05:30:36,213,3751523,0
2020-02-01T05:30:26,2134,2518916,0
